test_accuracy,test_precision,test_recall,test_f1_macro,test_roc_auc,test_pr_auc,test_fpr,minority_recall,method,n_qubits,total_full_trainings,total_shots,episodes_to_convergence,wall_time_total_sec,status,dataset,protocol,seed,run_wall_time_sec,stage1_full_trainings,stage2_full_trainings,rl_budget,wall_time_stage1_sec,wall_time_stage2_sec,wall_time_final_sec,selected_features_idx,best_hyperparams,circuit_depth,low_fidelity_evals,full_fidelity_evals,total_circuit_evals,best_val_f1_macro,wall_time_search_sec,note
0.9903333333333333,0.9876427031123164,0.9801097201354307,0.98382476005333,0.9982344267956821,0.9926678683659904,0.003679476696647588,0.9963205233033524,2_sho_xgboost,0.0,61,0.0,0.0,3.8,ok,CIC-IDS-2017,A,44,3.8,,,,,,,,,,,,,,,
0.8986666666666666,0.8367037411526794,0.8184806255553161,0.8271122822316165,0.9195577543532356,0.7865019145759874,0.05437448896156991,0.9456255110384301,3_qrl_sho_xgboost_reproduction,8.0,142,2138103808.0,25.0,48.39,ok,CIC-IDS-2017,A,44,48.39,60.0,81.0,80.0,39.24,6.66,2.49,"[18, 21, 29, 39, 42, 46, 62, 67]","{'n_estimators': 80, 'max_depth': 5}",,,,,,,
0.9943333333333333,0.9909277404298432,0.9902419333414016,0.9905844143256475,0.9987834702498147,0.9960054736655034,0.003270645952575634,0.9967293540474244,4_classical_actor_critic,0.0,61,0.0,13.0,4.12,ok,CIC-IDS-2017,A,44,4.12,,,60.0,,,,,"{'n_estimators': 175.0, 'max_depth': 4.0, 'learning_rate': 0.16, 'min_child_weight': 3.0, 'gamma': 1.0, 'subsample': 0.9, 'colsample_bytree': 0.9, 'reg_alpha': 0.0, 'reg_lambda': 1.0}",0.0,51.0,9.0,0.0,0.9938994878201355,,
0.9943333333333333,0.9916062632327429,0.9895438216376253,0.9905712265262827,0.9988487798542378,0.9966082365208244,0.0028618152085036794,0.9971381847914963,5_vqc_actor_critic_ordinary_grad,4.0,61,1966080.0,60.0,5.67,ok,CIC-IDS-2017,A,44,5.67,,,60.0,,,,,"{'n_estimators': 150.0, 'max_depth': 5.0, 'learning_rate': 0.12000000000000001, 'min_child_weight': 5.0, 'gamma': 0.25, 'subsample': 0.9, 'colsample_bytree': 0.9, 'reg_alpha': 0.0, 'reg_lambda': 1.0}",11.0,51.0,9.0,3900.0,0.992219341457091,,
0.996,0.9933583453129105,0.9933583453129105,0.9933583453129105,0.9986318191344595,0.9961866253074776,0.0024529844644317253,0.9975470155355682,6_qnac_fixed_shots,4.0,61,1966080.0,60.0,6.71,ok,CIC-IDS-2017,A,44,6.71,,,60.0,,,,,"{'n_estimators': 250.0, 'max_depth': 4.0, 'learning_rate': 0.12000000000000001, 'min_child_weight': 3.0, 'gamma': 0.75, 'subsample': 0.9, 'colsample_bytree': 0.9, 'reg_alpha': 0.0, 'reg_lambda': 1.0}",11.0,51.0,9.0,3900.0,0.9938909211771344,,
0.994,0.9920785653897906,0.9879431828580368,0.9899955461653669,0.9987410374559805,0.9956131897789564,0.0024529844644317253,0.9975470155355682,7_sf_qnac_ids,4.0,61,153600.0,6.0,7.03,ok,CIC-IDS-2017,A,44,7.03,,,60.0,,,,,"{'n_estimators': 225.0, 'max_depth': 5.0, 'learning_rate': 0.1, 'min_child_weight': 2.0, 'gamma': 0.75, 'subsample': 0.9, 'colsample_bytree': 0.9, 'reg_alpha': 0.0, 'reg_lambda': 1.0}",11.0,51.0,9.0,3900.0,0.9922083750602723,,
0.8686666666666667,0.7834472993116802,0.8698944124497079,0.8126901622718052,0.9118659802639542,0.773285134428866,0.13205233033524122,0.8679476696647588,bench_logreg,,1,,,2.65,ok,CIC-IDS-2017,A,44,2.65,,,,,,,,,,,,,,,
0.9943333333333333,0.9909277404298432,0.9902419333414016,0.9905844143256475,0.9992631453105489,0.9947136425790224,0.003270645952575634,0.9967293540474244,bench_random_forest,,1,,,0.96,ok,CIC-IDS-2017,A,44,0.96,,,,,,,,,,,,,,,
0.997,0.9960526871592464,0.9939715914290184,0.9950082963962673,0.9993572354186161,0.9969243335459915,0.0012264922322158627,0.9987735077677842,bench_lightgbm,,1,,,0.44,ok,CIC-IDS-2017,A,44,0.44,,,,,,,,,,,,,,,
0.9963333333333333,0.9942532133305646,0.9935627606849464,0.993907562210713,0.9995741961383944,0.9982743869818612,0.002044153720359771,0.9979558462796402,bench_optuna_xgboost,,26,,,12.34,ok,CIC-IDS-2017,A,44,12.34,,,,,,,,"{'n_estimators': 399, 'max_depth': 8, 'learning_rate': 0.05009407223359841, 'min_child_weight': 6, 'gamma': 0.08364404210240556, 'subsample': 0.8705022632245322, 'colsample_bytree': 0.7743998498341194}",,,,,,11.64,
0.802,0.663361100526876,0.6468041833568989,0.6540179351510789,0.48278483105106396,0.4176626590224836,0.107113654946852,0.892886345053148,bench_quantum_kernel_classifier,3.0,1,0.0,,2.72,ok,CIC-IDS-2017,A,44,2.72,,,,,,,,,,,,,,,"analytic (shot-free) quantum feature map, classical simulate-only deployment"
0.6784979423868313,0.8304854895579061,0.569262577532736,0.5196132234071323,0.8074539738417069,0.7557092722519659,0.0,1.0,1_xgboost_default,0.0,1,0.0,0.0,0.4,ok,CIC-IDS-2017,B,42,0.4,,,,,,,,,,,,,,,
0.6676954732510288,0.817796010060313,0.555208059077732,0.49537739488234533,0.6931862818986071,0.7031416238741315,0.0012310217480508822,0.9987689782519491,2_sho_xgboost,0.0,61,0.0,0.0,3.71,ok,CIC-IDS-2017,B,42,3.71,,,,,,,,,,,,,,,
0.6967592592592593,0.7497744584301227,0.6046031955661725,0.5863032077269695,0.6000870453696416,0.5634365352971387,0.03200656544932294,0.9679934345506771,3_qrl_sho_xgboost_reproduction,8.0,142,2155790336.0,80.0,45.49,ok,CIC-IDS-2017,B,42,45.5,60.0,81.0,80.0,38.45,4.2,2.84,"[1, 34, 37, 41, 42, 43, 47, 50]","{'n_estimators': 80, 'max_depth': 2}",,,,,,,
0.650977366255144,0.7006115597708705,0.5386653382679781,0.4745283991341099,0.8151834216748627,0.7024793110817631,0.018465326220763235,0.9815346737792368,4_classical_actor_critic,0.0,61,0.0,24.0,5.04,ok,CIC-IDS-2017,B,42,5.04,,,60.0,,,,,"{'n_estimators': 200.0, 'max_depth': 5.0, 'learning_rate': 0.18, 'min_child_weight': 6.0, 'gamma': 0.25, 'subsample': 0.9, 'colsample_bytree': 0.9, 'reg_alpha': 0.0, 'reg_lambda': 1.0}",0.0,51.0,9.0,0.0,0.9942125393213128,,
0.7196502057613169,0.8441545044252974,0.6245363872551778,0.6081467079078929,0.8776734000040157,0.8056710509566603,0.0004103405826836274,0.9995896594173164,5_vqc_actor_critic_ordinary_grad,4.0,61,1966080.0,60.0,7.58,ok,CIC-IDS-2017,B,42,7.58,,,60.0,,,,,"{'n_estimators': 125.0, 'max_depth': 6.0, 'learning_rate': 0.12000000000000001, 'min_child_weight': 1.0, 'gamma': 0.0, 'subsample': 0.9, 'colsample_bytree': 0.9, 'reg_alpha': 0.0, 'reg_lambda': 1.0}",11.0,51.0,9.0,3900.0,0.9930961601741464,,
0.7458847736625515,0.8517677629089473,0.6601028198684026,0.6585893224907007,0.8219613940494112,0.7466188176622544,0.0016413623307345096,0.9983586376692655,6_qnac_fixed_shots,4.0,61,1966080.0,60.0,10.95,ok,CIC-IDS-2017,B,42,10.95,,,60.0,,,,,"{'n_estimators': 250.0, 'max_depth': 10.0, 'learning_rate': 0.14, 'min_child_weight': 4.0, 'gamma': 0.0, 'subsample': 0.9, 'colsample_bytree': 0.9, 'reg_alpha': 0.0, 'reg_lambda': 1.0}",11.0,51.0,9.0,3900.0,0.9723873756397516,,
0.7445987654320988,0.848263902671377,0.6587981291184295,0.6569813792039124,0.8601616702303987,0.7859857590254805,0.002872384078785392,0.9971276159212146,7_sf_qnac_ids,4.0,61,153600.0,60.0,9.89,ok,CIC-IDS-2017,B,42,9.9,,,60.0,,,,,"{'n_estimators': 225.0, 'max_depth': 10.0, 'learning_rate': 0.1, 'min_child_weight': 5.0, 'gamma': 0.25, 'subsample': 0.9, 'colsample_bytree': 0.9, 'reg_alpha': 0.0, 'reg_lambda': 1.0}",11.0,51.0,9.0,3900.0,0.9698612679078213,,
0.738940329218107,0.732095567867036,0.6895575533068049,0.6976364921474993,0.6626398049595499,0.6556728885353977,0.11571604431678292,0.884283955683217,bench_logreg,,1,,,2.33,ok,CIC-IDS-2017,B,42,2.33,,,,,,,,,,,,,,,
0.7463991769547325,0.8539660781871781,0.6605131604510862,0.6590420081967213,0.8041711077810019,0.765917035738047,0.0008206811653672548,0.9991793188346327,bench_random_forest,,1,,,1.02,ok,CIC-IDS-2017,B,42,1.02,,,,,,,,,,,,,,,
0.75,0.8564597651771119,0.6651979999360875,0.6652849873098066,0.8032661526710174,0.7657945678502391,0.0004103405826836274,0.9995896594173164,bench_lightgbm,,1,,,0.63,ok,CIC-IDS-2017,B,42,0.63,,,,,,,,,,,,,,,
0.690843621399177,0.8348447375652652,0.585802894555479,0.5475568291832862,0.8190259459113987,0.7665488011194789,0.0,1.0,bench_optuna_xgboost,,26,,,12.71,ok,CIC-IDS-2017,B,42,12.71,,,,,,,,"{'n_estimators': 395, 'max_depth': 6, 'learning_rate': 0.1882470280517162, 'min_child_weight': 9, 'gamma': 0.68438705694962, 'subsample': 0.8580652214200577, 'colsample_bytree': 0.6492948575670912}",,,,,,11.91,
0.6751543209876543,0.6561975780752072,0.6039598290426678,0.5998114187802935,0.43992780720610103,0.5215560142970821,0.1153057037340993,0.8846942962659007,bench_quantum_kernel_classifier,3.0,1,0.0,,4.28,ok,CIC-IDS-2017,B,42,4.28,,,,,,,,,,,,,,,"analytic (shot-free) quantum feature map, classical simulate-only deployment"
0.6782407407407407,0.8256878047052829,0.5677094484148426,0.5177343303427347,0.791698950931316,0.740144851824913,0.000819000819000819,0.9991809991809992,1_xgboost_default,0.0,1,0.0,0.0,0.66,ok,CIC-IDS-2017,B,43,0.66,,,,,,,,,,,,,,,
0.7443415637860082,0.8371454997537566,0.6589728166491652,0.6581823842409148,0.9195522852161857,0.8602462287776197,0.007780507780507781,0.9922194922194922,2_sho_xgboost,0.0,61,0.0,0.0,5.66,ok,CIC-IDS-2017,B,43,5.66,,,,,,,,,,,,,,,
0.7430555555555556,0.8447449842170196,0.6559746279663292,0.6536965004829296,0.7965822291548433,0.7485284186664729,0.004095004095004095,0.9959049959049959,3_qrl_sho_xgboost_reproduction,8.0,142,2155823104.0,14.0,58.44,ok,CIC-IDS-2017,B,43,58.44,60.0,81.0,80.0,42.34,12.86,3.23,"[3, 4, 41, 42, 48, 52, 63, 75]","{'n_estimators': 260, 'max_depth': 4}",,,,,,,
0.7445987654320988,0.8533932793228429,0.656921066672104,0.6545567462775534,0.7081576106472373,0.7289121424520417,0.000819000819000819,0.9991809991809992,4_classical_actor_critic,0.0,61,0.0,26.0,6.46,ok,CIC-IDS-2017,B,43,6.46,,,60.0,,,,,"{'n_estimators': 175.0, 'max_depth': 2.0, 'learning_rate': 0.14, 'min_child_weight': 1.0, 'gamma': 0.0, 'subsample': 0.9, 'colsample_bytree': 0.9, 'reg_alpha': 0.0, 'reg_lambda': 1.0}",0.0,51.0,9.0,0.0,0.9976618294006742,,
0.7474279835390947,0.8497159474349378,0.6614298191061676,0.6608995556363978,0.7783326989758526,0.7564520009189416,0.0028665028665028664,0.9971334971334971,5_vqc_actor_critic_ordinary_grad,4.0,61,1966080.0,60.0,10.04,ok,CIC-IDS-2017,B,43,10.04,,,60.0,,,,,"{'n_estimators': 275.0, 'max_depth': 7.0, 'learning_rate': 0.019999999999999993, 'min_child_weight': 1.0, 'gamma': 0.25, 'subsample': 0.9, 'colsample_bytree': 0.9, 'reg_alpha': 0.0, 'reg_lambda': 1.0}",11.0,51.0,9.0,3900.0,0.9917999206397765,,
0.7433127572016461,0.8468115533354817,0.6560383469097162,0.6536769706695609,0.6721287960914516,0.7181588776263766,0.003276003276003276,0.9967239967239967,6_qnac_fixed_shots,4.0,61,1966080.0,60.0,11.85,ok,CIC-IDS-2017,B,43,11.85,,,60.0,,,,,"{'n_estimators': 250.0, 'max_depth': 9.0, 'learning_rate': 0.01, 'min_child_weight': 3.0, 'gamma': 0.25, 'subsample': 0.9, 'colsample_bytree': 0.9, 'reg_alpha': 0.0, 'reg_lambda': 1.0}",11.0,51.0,9.0,3900.0,0.9953047805479668,,
0.7435699588477366,0.8479150573063644,0.6562430971144664,0.6539017542963668,0.6857434103284726,0.7329824093984021,0.0028665028665028664,0.9971334971334971,7_sf_qnac_ids,4.0,61,153600.0,60.0,12.16,ok,CIC-IDS-2017,B,43,12.16,,,60.0,,,,,"{'n_estimators': 250.0, 'max_depth': 9.0, 'learning_rate': 0.01, 'min_child_weight': 3.0, 'gamma': 0.5, 'subsample': 0.9, 'colsample_bytree': 0.9, 'reg_alpha': 0.0, 'reg_lambda': 1.0}",11.0,51.0,9.0,3900.0,0.9917999206397765,,
0.6993312757201646,0.6763675930179509,0.6579762523745927,0.6625895710278532,0.6225663611555727,0.6296417473670306,0.18058968058968058,0.8194103194103194,bench_logreg,,1,,,3.35,ok,CIC-IDS-2017,B,43,3.35,,,,,,,,,,,,,,,
0.7456275720164609,0.8538273009981345,0.6583041925365577,0.6564359249665592,0.8185166966287297,0.7693124362233874,0.000819000819000819,0.9991809991809992,bench_random_forest,,1,,,1.12,ok,CIC-IDS-2017,B,43,1.12,,,,,,,,,,,,,,,
0.7469135802469136,0.8553768530454399,0.6598920686057616,0.6585352095579639,0.727122208968682,0.7299438559615521,0.0004095004095004095,0.9995904995904996,bench_lightgbm,,1,,,0.75,ok,CIC-IDS-2017,B,43,0.75,,,,,,,,,,,,,,,
0.7451131687242798,0.8536102104883949,0.6576126296043309,0.6554971251996669,0.7615816967476718,0.727781707952877,0.000819000819000819,0.9991809991809992,bench_optuna_xgboost,,26,,,18.42,ok,CIC-IDS-2017,B,43,18.42,,,,,,,,"{'n_estimators': 301, 'max_depth': 10, 'learning_rate': 0.03903340852998187, 'min_child_weight': 1, 'gamma': 0.06664540243126738, 'subsample': 0.99405068717364, 'colsample_bytree': 0.7648333665979604}",,,,,,17.44,
0.6936728395061729,0.6911333825099006,0.6182139325292852,0.6146113207999419,0.5577881257341839,0.6152147102767396,0.08722358722358722,0.9127764127764127,bench_quantum_kernel_classifier,3.0,1,0.0,,4.55,ok,CIC-IDS-2017,B,43,4.55,,,,,,,,,,,,,,,"analytic (shot-free) quantum feature map, classical simulate-only deployment"
0.7231362467866324,0.8430943382614309,0.6290404183154324,0.6150878244868173,0.6910195025438101,0.6856609920172434,0.0012295081967213116,0.9987704918032787,1_xgboost_default,0.0,1,0.0,0.0,0.53,ok,CIC-IDS-2017,B,44,0.53,,,,,,,,,,,,,,,
0.7455012853470437,0.848734300734197,0.6596000565291125,0.6581948041989025,0.6736071226681741,0.7040005473562593,0.0028688524590163933,0.9971311475409836,2_sho_xgboost,0.0,61,0.0,0.0,4.38,ok,CIC-IDS-2017,B,44,4.38,,,,,,,,,,,,,,,
0.7362467866323907,0.8353973168214655,0.6484454494064443,0.6435159332337964,0.6946926229508197,0.6711091461408072,0.006557377049180328,0.9934426229508196,3_qrl_sho_xgboost_reproduction,8.0,142,2155970560.0,22.0,61.39,ok,CIC-IDS-2017,B,44,61.4,60.0,81.0,80.0,49.55,7.59,4.25,"[0, 22, 36, 42, 54, 57, 59, 72]","{'n_estimators': 120, 'max_depth': 6}",,,,,,,
0.7462724935732648,0.8539790346322051,0.6599349915206332,0.6583945845368038,0.752260881854155,0.7556793879411237,0.000819672131147541,0.9991803278688525,4_classical_actor_critic,0.0,61,0.0,60.0,5.22,ok,CIC-IDS-2017,B,44,5.22,,,60.0,,,,,"{'n_estimators': 150.0, 'max_depth': 3.0, 'learning_rate': 0.12000000000000001, 'min_child_weight': 1.0, 'gamma': 1.0, 'subsample': 0.9, 'colsample_bytree': 0.9, 'reg_alpha': 0.0, 'reg_lambda': 1.0}",0.0,51.0,9.0,0.0,0.991833567929333,,
0.6892030848329049,0.8246097774332732,0.5838029960429622,0.5451801138043393,0.7020521481062748,0.6939408208021755,0.0020491803278688526,0.9979508196721312,5_vqc_actor_critic_ordinary_grad,4.0,61,1966080.0,60.0,7.73,ok,CIC-IDS-2017,B,44,7.73,,,60.0,,,,,"{'n_estimators': 125.0, 'max_depth': 5.0, 'learning_rate': 0.12000000000000001, 'min_child_weight': 5.0, 'gamma': 0.25, 'subsample': 0.9, 'colsample_bytree': 0.9, 'reg_alpha': 0.0, 'reg_lambda': 1.0}",11.0,51.0,9.0,3900.0,0.9906481798470843,,
0.6802056555269923,0.8264880952380953,0.5713143018654607,0.5236672178911725,0.8587618711136236,0.8033235973297772,0.000819672131147541,0.9991803278688525,6_qnac_fixed_shots,4.0,61,1966080.0,60.0,8.09,ok,CIC-IDS-2017,B,44,8.09,,,60.0,,,,,"{'n_estimators': 200.0, 'max_depth': 4.0, 'learning_rate': 0.08, 'min_child_weight': 2.0, 'gamma': 0.75, 'subsample': 0.9, 'colsample_bytree': 0.9, 'reg_alpha': 0.0, 'reg_lambda': 1.0}",11.0,51.0,9.0,3900.0,0.9953240899235423,,
0.6565552699228792,0.7893524118244715,0.5405695308083663,0.46997298178238645,0.7979395138496326,0.7107212607074977,0.0036885245901639345,0.9963114754098361,7_sf_qnac_ids,4.0,61,153600.0,60.0,8.93,ok,CIC-IDS-2017,B,44,8.93,,,60.0,,,,,"{'n_estimators': 275.0, 'max_depth': 6.0, 'learning_rate': 0.12000000000000001, 'min_child_weight': 2.0, 'gamma': 0.75, 'subsample': 0.9, 'colsample_bytree': 0.9, 'reg_alpha': 0.0, 'reg_lambda': 1.0}",11.0,51.0,9.0,3900.0,0.9941668342352378,,
0.751413881748072,0.7513758677887954,0.6999901074053138,0.7094067908625481,0.666504239683437,0.641758938425104,0.09795081967213115,0.9020491803278688,bench_logreg,,1,,,3.64,ok,CIC-IDS-2017,B,44,3.64,,,,,,,,,,,,,,,
0.7462724935732648,0.8539790346322051,0.6599349915206332,0.6583945845368038,0.8340293951384963,0.7837120826176402,0.000819672131147541,0.9991803278688525,bench_random_forest,,1,,,1.14,ok,CIC-IDS-2017,B,44,1.14,,,,,,,,,,,,,,,
0.7444730077120822,0.8532196729623527,0.6575211984171848,0.6551227735312218,0.6179602882984737,0.672981157990503,0.000819672131147541,0.9991803278688525,bench_lightgbm,,1,,,0.51,ok,CIC-IDS-2017,B,44,0.51,,,,,,,,,,,,,,,
0.6616966580976864,0.8176470133803035,0.5464867156585642,0.47937616750955164,0.8081584228377614,0.7563863067005283,0.000819672131147541,0.9991803278688525,bench_optuna_xgboost,,26,,,13.67,ok,CIC-IDS-2017,B,44,13.67,,,,,,,,"{'n_estimators': 325, 'max_depth': 4, 'learning_rate': 0.06885937795813624, 'min_child_weight': 7, 'gamma': 0.5647242846994857, 'subsample': 0.8806344119924426, 'colsample_bytree': 0.6820673375553598}",,,,,,12.99,
0.7377892030848329,0.8197197640117995,0.6531726964386659,0.650982979284866,0.8684922272470322,0.8003564059272804,0.014344262295081968,0.985655737704918,bench_quantum_kernel_classifier,3.0,1,0.0,,4.56,ok,CIC-IDS-2017,B,44,4.56,,,,,,,,,,,,,,,"analytic (shot-free) quantum feature map, classical simulate-only deployment"
0.997,0.9589468142099722,0.9778489990815498,0.9681969433728908,0.9995479878245231,0.9999890763390471,0.04225352112676056,0.99795151928986,1_xgboost_default,0.0,1,0.0,0.0,0.29,ok,CICIoT23,A,42,0.29,,,,,,,,,,,,,,,
0.989,0.8666952054794521,0.9119081165037339,0.8879074817793046,0.9961482792281172,0.9999075676049108,0.16901408450704225,0.9928303175145101,2_sho_xgboost,0.0,61,0.0,0.0,3.83,ok,CICIoT23,A,42,3.83,,,,,,,,,,,,,,,
0.979,0.7719005745321534,0.7830990724133122,0.7773786036102359,0.991344447703634,0.9997922601497169,0.4225352112676056,0.9887333560942301,3_qrl_sho_xgboost_reproduction,8.0,142,2138095616.0,24.0,56.0,ok,CICIoT23,A,42,56.01,60.0,81.0,80.0,46.39,5.91,3.7,"[0, 7, 23, 27, 31, 33, 35, 45]","{'n_estimators': 100, 'max_depth': 5}",,,,,,,
0.9943333333333333,0.9222213447059443,0.9627402516842263,0.9415002770133942,0.9991200188498695,0.9999787498365953,0.07042253521126761,0.9959030385797201,4_classical_actor_critic,0.0,61,0.0,22.0,4.77,ok,CICIoT23,A,42,4.77,,,60.0,,,,,"{'n_estimators': 200.0, 'max_depth': 5.0, 'learning_rate': 0.18, 'min_child_weight': 6.0, 'gamma': 0.25, 'subsample': 0.9, 'colsample_bytree': 0.9, 'reg_alpha': 0.0, 'reg_lambda': 1.0}",0.0,51.0,9.0,0.0,0.9322892641543491,,
0.991,0.885958904109589,0.9335469972446492,0.9082879396376128,0.9979707538505186,0.9999510293443072,0.1267605633802817,0.9938545578695801,5_vqc_actor_critic_ordinary_grad,4.0,61,1966080.0,60.0,6.85,ok,CICIoT23,A,42,6.85,,,60.0,,,,,"{'n_estimators': 150.0, 'max_depth': 6.0, 'learning_rate': 0.12000000000000001, 'min_child_weight': 4.0, 'gamma': 0.0, 'subsample': 0.9, 'colsample_bytree': 0.9, 'reg_alpha': 0.0, 'reg_lambda': 1.0}",11.0,51.0,9.0,3900.0,0.9391086810441649,,
0.995,0.9333555331557348,0.9630816651359162,0.947698197679892,0.999043080607235,0.9999769355955687,0.07042253521126761,0.9965858654831,6_qnac_fixed_shots,4.0,61,1966080.0,27.0,6.66,ok,CICIoT23,A,42,6.66,,,60.0,,,,,"{'n_estimators': 150.0, 'max_depth': 10.0, 'learning_rate': 0.1, 'min_child_weight': 8.0, 'gamma': 0.25, 'subsample': 0.9, 'colsample_bytree': 0.9, 'reg_alpha': 0.0, 'reg_lambda': 1.0}",11.0,51.0,9.0,3900.0,0.9382660475967479,,
0.9933333333333333,0.9186324786324787,0.941613491120846,0.9297986156287001,0.9987689881178501,0.9999701711330056,0.11267605633802817,0.9959030385797201,7_sf_qnac_ids,4.0,61,153600.0,60.0,6.5,ok,CICIoT23,A,42,6.5,,,60.0,,,,,"{'n_estimators': 125.0, 'max_depth': 6.0, 'learning_rate': 0.08, 'min_child_weight': 4.0, 'gamma': 0.25, 'subsample': 0.9, 'colsample_bytree': 0.9, 'reg_alpha': 0.0, 'reg_lambda': 1.0}",11.0,51.0,9.0,3900.0,0.8961632757972992,,
0.964,0.6951994691571629,0.9540774864276131,0.7674812477932249,0.9698113570463408,0.9983020946764317,0.056338028169014086,0.9644930010242404,bench_logreg,,1,,,2.49,ok,CICIoT23,A,42,2.49,,,,,,,,,,,,,,,
0.997,0.9645947176684881,0.970977452286268,0.9677631571092387,0.9993748767785957,0.9999846976326807,0.056338028169014086,0.9982929327415501,bench_random_forest,,1,,,0.56,ok,CICIoT23,A,42,0.56,,,,,,,,,,,,,,,
0.996,0.9410452701591943,0.9773368789040147,0.9584341689604847,0.9996153087868281,0.9999907011207378,0.04225352112676056,0.99692727893479,bench_lightgbm,,1,,,0.28,ok,CICIoT23,A,42,0.28,,,,,,,,,,,,,,,
0.9953333333333333,0.9298662240692671,0.9769954654523247,0.9521367521367521,0.9987762010780971,0.9999705132967144,0.04225352112676056,0.99624445203141,bench_optuna_xgboost,,26,,,6.72,ok,CICIoT23,A,42,6.72,,,,,,,,"{'n_estimators': 388, 'max_depth': 5, 'learning_rate': 0.17612581946092878, 'min_child_weight': 3, 'gamma': 3.1740029381530275, 'subsample': 0.9997336532459243, 'colsample_bytree': 0.8588988509350559}",,,,,,6.4,
0.9826666666666667,0.7886178861788617,0.9911232502560601,0.8615012553668263,0.9920849782889896,0.9998100216566563,0.0,0.9822465005121201,bench_quantum_kernel_classifier,3.0,1,0.0,,2.55,ok,CICIoT23,A,42,2.55,,,,,,,,,,,,,,,"analytic (shot-free) quantum feature map, classical simulate-only deployment"
0.9936666666666667,0.9290186703096539,0.9349126510514092,0.9319444427861706,0.9983842969046783,0.999961026711742,0.1267605633802817,0.9965858654831,1_xgboost_default,0.0,1,0.0,0.0,0.31,ok,CICIoT23,A,43,0.31,,,,,,,,,,,,,,,
0.992,0.9229864994834895,0.8997013834457754,0.9109963953540119,0.998211185858751,0.999956779101198,0.19718309859154928,0.9965858654831,2_sho_xgboost,0.0,61,0.0,0.0,4.17,ok,CICIoT23,A,43,4.17,,,,,,,,,,,,,,,
0.9866666666666667,0.8913061572049605,0.793896873903029,0.8353060014493072,0.9857760423929717,0.9995166596697442,0.4084507042253521,0.99624445203141,3_qrl_sho_xgboost_reproduction,8.0,142,2138095616.0,8.0,52.7,ok,CICIoT23,A,43,52.71,60.0,81.0,80.0,44.42,5.33,2.95,"[0, 4, 6, 17, 20, 25, 38, 44]","{'n_estimators': 100, 'max_depth': 6}",,,,,,,
0.9936666666666667,0.9243086216770426,0.941784197846691,0.932860213787214,0.9986583893940633,0.999967575460844,0.11267605633802817,0.99624445203141,4_classical_actor_critic,0.0,61,0.0,60.0,3.75,ok,CICIoT23,A,43,3.75,,,60.0,,,,,"{'n_estimators': 175.0, 'max_depth': 5.0, 'learning_rate': 0.14, 'min_child_weight': 1.0, 'gamma': 0.0, 'subsample': 0.9, 'colsample_bytree': 0.9, 'reg_alpha': 0.0, 'reg_lambda': 1.0}",0.0,51.0,9.0,0.0,0.9540626306276604,,
0.99,0.888019431743194,0.8986771430907055,0.8932718579234973,0.9969657480561072,0.999926925518583,0.19718309859154928,0.99453738477296,5_vqc_actor_critic_ordinary_grad,4.0,61,1966080.0,60.0,5.42,ok,CICIoT23,A,43,5.42,,,60.0,,,,,"{'n_estimators': 275.0, 'max_depth': 9.0, 'learning_rate': 0.019999999999999993, 'min_child_weight': 1.0, 'gamma': 0.5, 'subsample': 0.9, 'colsample_bytree': 0.9, 'reg_alpha': 0.0, 'reg_lambda': 1.0}",11.0,51.0,9.0,3900.0,0.9217333371268162,,
0.9916666666666667,0.9076730418943534,0.9132737703104938,0.9104532141923298,0.997393717030761,0.999937260502556,0.16901408450704225,0.99556162512803,6_qnac_fixed_shots,4.0,61,1966080.0,25.0,5.5,ok,CICIoT23,A,43,5.5,,,60.0,,,,,"{'n_estimators': 250.0, 'max_depth': 8.0, 'learning_rate': 0.01, 'min_child_weight': 3.0, 'gamma': 0.25, 'subsample': 0.9, 'colsample_bytree': 0.9, 'reg_alpha': 0.0, 'reg_lambda': 1.0}",11.0,51.0,9.0,3900.0,0.9415007734231399,,
0.993,0.9219034608378871,0.9276996908044374,0.924780699921557,0.998470852427642,0.9999631052124248,0.14084507042253522,0.99624445203141,7_sf_qnac_ids,4.0,61,153600.0,60.0,5.88,ok,CICIoT23,A,43,5.88,,,60.0,,,,,"{'n_estimators': 275.0, 'max_depth': 8.0, 'learning_rate': 0.039999999999999994, 'min_child_weight': 2.0, 'gamma': 0.25, 'subsample': 0.9, 'colsample_bytree': 0.9, 'reg_alpha': 0.0, 'reg_lambda': 1.0}",11.0,51.0,9.0,3900.0,0.9495096861029659,,
0.9676666666666667,0.7065624115870075,0.9353406200260628,0.7760461760461761,0.956606831154218,0.9976297558307294,0.09859154929577464,0.9692727893479003,bench_logreg,,1,,,2.1,ok,CICIoT23,A,43,2.1,,,,,,,,,,,,,,,
0.9933333333333333,0.9329061160310326,0.9209988507350007,0.9268649439297902,0.9988387134002376,0.999971614486724,0.15492957746478872,0.99692727893479,bench_random_forest,,1,,,0.42,ok,CICIoT23,A,43,0.42,,,,,,,,,,,,,,,
0.993,0.90905860053704,0.9483143311902826,0.9277356363106634,0.9984035314653368,0.9999614592642403,0.09859154929577464,0.99522021167634,bench_lightgbm,,1,,,0.22,ok,CICIoT23,A,43,0.22,,,,,,,,,,,,,,,
